0.00.083.738 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.085.251 I srv    load_model: loading model '/Users/sgj/.lmstudio/models/deepreinforce-ai/Ornith-1.0-9B-GGUF/ornith-1.0-9b-Q4_K_M.gguf'
0.00.876.386 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 37632, kv_unified = 'false'
0.00.889.029 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.00.889.036 I srv  llama_server: model loaded
0.00.889.037 I srv  llama_server: listening on http://127.0.0.1:8080
0.03.131.859 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
10.13.105.584 I slot      release: id  0 | task 12600 | stop processing: n_tokens = 7339, truncated = 0
10.13.146.193 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.442
10.13.146.620 I slot launch_slot_: id  0 | task 16698 | processing task, is_child = 0
10.16.619.131 I slot print_timing: id  0 | task 16698 | n_decoded =    100, tg =  32.00 t/s, tg_3s =  32.00 t/s
10.19.637.819 I slot print_timing: id  0 | task 16698 | n_decoded =    197, tg =  32.07 t/s, tg_3s =  32.13 t/s
10.22.667.439 I slot print_timing: id  0 | task 16698 | n_decoded =    295, tg =  32.16 t/s, tg_3s =  32.35 t/s
10.25.680.361 I slot print_timing: id  0 | task 16698 | n_decoded =    392, tg =  32.17 t/s, tg_3s =  32.19 t/s
10.28.701.992 I slot print_timing: id  0 | task 16698 | n_decoded =    484, tg =  31.83 t/s, tg_3s =  30.45 t/s
10.31.708.627 I slot print_timing: id  0 | task 16698 | n_decoded =    579, tg =  31.79 t/s, tg_3s =  31.60 t/s
10.34.730.528 I slot print_timing: id  0 | task 16698 | n_decoded =    673, tg =  31.69 t/s, tg_3s =  31.11 t/s
10.37.730.775 I slot print_timing: id  0 | task 16698 | n_decoded =    771, tg =  31.81 t/s, tg_3s =  32.66 t/s
10.40.757.697 I slot print_timing: id  0 | task 16698 | n_decoded =    869, tg =  31.87 t/s, tg_3s =  32.38 t/s
10.43.774.474 I slot print_timing: id  0 | task 16698 | n_decoded =    962, tg =  31.77 t/s, tg_3s =  30.83 t/s
10.46.800.973 I slot print_timing: id  0 | task 16698 | n_decoded =   1057, tg =  31.74 t/s, tg_3s =  31.39 t/s
10.49.807.211 I slot print_timing: id  0 | task 16698 | n_decoded =   1152, tg =  31.72 t/s, tg_3s =  31.60 t/s
10.52.819.366 I slot print_timing: id  0 | task 16698 | n_decoded =   1248, tg =  31.74 t/s, tg_3s =  31.87 t/s
10.55.829.673 I slot print_timing: id  0 | task 16698 | n_decoded =   1344, tg =  31.75 t/s, tg_3s =  31.89 t/s
10.58.831.992 I slot print_timing: id  0 | task 16698 | n_decoded =   1438, tg =  31.72 t/s, tg_3s =  31.31 t/s
11.01.852.215 I slot print_timing: id  0 | task 16698 | n_decoded =   1533, tg =  31.70 t/s, tg_3s =  31.45 t/s
11.04.881.365 I slot print_timing: id  0 | task 16698 | n_decoded =   1628, tg =  31.68 t/s, tg_3s =  31.36 t/s
11.07.904.474 I slot print_timing: id  0 | task 16698 | n_decoded =   1724, tg =  31.69 t/s, tg_3s =  31.76 t/s
11.10.921.228 I slot print_timing: id  0 | task 16698 | n_decoded =   1818, tg =  31.66 t/s, tg_3s =  31.16 t/s
11.13.945.511 I slot print_timing: id  0 | task 16698 | n_decoded =   1914, tg =  31.66 t/s, tg_3s =  31.74 t/s
11.16.952.179 I slot print_timing: id  0 | task 16698 | n_decoded =   2011, tg =  31.69 t/s, tg_3s =  32.26 t/s
11.19.967.286 I slot print_timing: id  0 | task 16698 | n_decoded =   2108, tg =  31.71 t/s, tg_3s =  32.17 t/s
11.22.976.472 I slot print_timing: id  0 | task 16698 | n_decoded =   2205, tg =  31.73 t/s, tg_3s =  32.23 t/s
11.25.988.265 I slot print_timing: id  0 | task 16698 | n_decoded =   2302, tg =  31.75 t/s, tg_3s =  32.21 t/s
11.28.995.530 I slot print_timing: id  0 | task 16698 | n_decoded =   2399, tg =  31.77 t/s, tg_3s =  32.26 t/s
11.31.999.020 I slot print_timing: id  0 | task 16698 | n_decoded =   2496, tg =  31.79 t/s, tg_3s =  32.30 t/s
11.35.023.592 I slot print_timing: id  0 | task 16698 | n_decoded =   2593, tg =  31.80 t/s, tg_3s =  32.07 t/s
11.36.392.663 W srv          stop: cancel task, id_task = 16698
11.36.417.042 I slot      release: id  0 | task 16698 | stop processing: n_tokens = 5881, truncated = 0
11.42.481.414 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.999 (> 0.100 thold), f_keep = 0.218
11.42.481.749 I slot launch_slot_: id  0 | task 19339 | processing task, is_child = 0
11.46.539.654 I slot print_timing: id  0 | task 19339 | n_decoded =    107, tg =  35.59 t/s, tg_3s =  35.59 t/s
11.47.721.788 I slot print_timing: id  0 | task 19339 | prompt eval time =    1051.32 ms /   308 tokens (    3.41 ms per token,   292.96 tokens per second)
11.47.721.791 I slot print_timing: id  0 | task 19339 |        eval time =    4188.71 ms /   148 tokens (   28.30 ms per token,    35.33 tokens per second)
11.47.721.791 I slot print_timing: id  0 | task 19339 |       total time =    5240.03 ms /   456 tokens
11.47.721.792 I slot print_timing: id  0 | task 19339 |    graphs reused =      19373
11.47.721.845 I slot      release: id  0 | task 19339 | stop processing: n_tokens = 1432, truncated = 0
11.47.735.168 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.870 (> 0.100 thold), f_keep = 0.897
11.47.735.287 I slot launch_slot_: id  0 | task 19489 | processing task, is_child = 0
11.51.186.559 I slot print_timing: id  0 | task 19489 | prompt eval time =    1696.64 ms /   499 tokens (    3.40 ms per token,   294.11 tokens per second)
11.51.186.562 I slot print_timing: id  0 | task 19489 |        eval time =    1754.63 ms /    63 tokens (   27.85 ms per token,    35.91 tokens per second)
11.51.186.563 I slot print_timing: id  0 | task 19489 |       total time =    3451.26 ms /   562 tokens
11.51.186.563 I slot print_timing: id  0 | task 19489 |    graphs reused =      19433
11.51.186.619 I slot      release: id  0 | task 19489 | stop processing: n_tokens = 1538, truncated = 0
11.51.201.992 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.442 (> 0.100 thold), f_keep = 0.959
11.51.202.106 I slot launch_slot_: id  0 | task 19555 | processing task, is_child = 0
11.54.786.847 I slot print_timing: id  0 | task 19555 | prompt processing, n_tokens =   1488, progress = 0.85, t =   3.58 s / 415.09 tokens per second
11.55.648.777 I slot print_timing: id  0 | task 19555 | prompt processing, n_tokens =   2000, progress = 1.00, t =   4.45 s / 449.78 tokens per second
11.58.988.404 I slot print_timing: id  0 | task 19555 | prompt eval time =    6066.22 ms /  2004 tokens (    3.03 ms per token,   330.35 tokens per second)
11.58.988.407 I slot print_timing: id  0 | task 19555 |        eval time =    1720.07 ms /    61 tokens (   28.20 ms per token,    35.46 tokens per second)
11.58.988.407 I slot print_timing: id  0 | task 19555 |       total time =    7786.29 ms /  2065 tokens
11.58.988.407 I slot print_timing: id  0 | task 19555 |    graphs reused =      19492
11.58.988.506 I slot      release: id  0 | task 19555 | stop processing: n_tokens = 3397, truncated = 0
11.59.009.544 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.874 (> 0.100 thold), f_keep = 0.982
11.59.009.658 I slot launch_slot_: id  0 | task 19620 | processing task, is_child = 0
12.03.533.282 I slot print_timing: id  0 | task 19620 | prompt processing, n_tokens =   1779, progress = 0.86, t =   4.52 s / 393.27 tokens per second
12.04.304.549 I slot print_timing: id  0 | task 19620 | prompt processing, n_tokens =   1860, progress = 0.89, t =   5.29 s / 351.28 tokens per second
12.04.604.807 I slot print_timing: id  0 | task 19620 | prompt processing, n_tokens =   2291, progress = 1.00, t =   5.60 s / 409.46 tokens per second
12.08.529.751 I slot print_timing: id  0 | task 19620 | prompt eval time =    7035.17 ms /  2295 tokens (    3.07 ms per token,   326.22 tokens per second)
12.08.529.754 I slot print_timing: id  0 | task 19620 |        eval time =    2484.91 ms /    86 tokens (   28.89 ms per token,    34.61 tokens per second)
12.08.529.755 I slot print_timing: id  0 | task 19620 |       total time =    9520.08 ms /  2381 tokens
12.08.529.755 I slot print_timing: id  0 | task 19620 |    graphs reused =      19575
12.08.529.866 I slot      release: id  0 | task 19620 | stop processing: n_tokens = 3901, truncated = 0
12.08.546.861 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.819 (> 0.100 thold), f_keep = 0.978
12.08.546.979 I slot launch_slot_: id  0 | task 19710 | processing task, is_child = 0
12.15.721.699 I slot print_timing: id  0 | task 19710 | n_decoded =    104, tg =  34.57 t/s, tg_3s =  34.57 t/s
12.18.722.425 I slot print_timing: id  0 | task 19710 | n_decoded =    203, tg =  33.78 t/s, tg_3s =  32.99 t/s
12.21.750.205 I slot print_timing: id  0 | task 19710 | n_decoded =    302, tg =  33.42 t/s, tg_3s =  32.70 t/s
12.24.767.163 I slot print_timing: id  0 | task 19710 | n_decoded =    403, tg =  33.43 t/s, tg_3s =  33.48 t/s
12.27.788.342 I slot print_timing: id  0 | task 19710 | n_decoded =    503, tg =  33.37 t/s, tg_3s =  33.10 t/s
12.28.031.713 I slot print_timing: id  0 | task 19710 | prompt eval time =    4166.60 ms /  1276 tokens (    3.27 ms per token,   306.24 tokens per second)
12.28.031.720 I slot print_timing: id  0 | task 19710 |        eval time =   15318.12 ms /   511 tokens (   29.98 ms per token,    33.36 tokens per second)
12.28.031.721 I slot print_timing: id  0 | task 19710 |       total time =   19484.72 ms /  1787 tokens
12.28.031.722 I slot print_timing: id  0 | task 19710 |    graphs reused =      20082
12.28.032.026 I slot      release: id  0 | task 19710 | stop processing: n_tokens = 5167, truncated = 0
12.28.072.396 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.746 (> 0.100 thold), f_keep = 0.732
12.28.072.562 I slot launch_slot_: id  0 | task 20225 | processing task, is_child = 0
12.31.599.251 I slot print_timing: id  0 | task 20225 | prompt processing, n_tokens =   1174, progress = 0.90, t =   3.53 s / 332.89 tokens per second
12.32.156.133 I slot print_timing: id  0 | task 20225 | prompt processing, n_tokens =   1303, progress = 0.92, t =   4.08 s / 319.08 tokens per second
12.32.710.621 I slot print_timing: id  0 | task 20225 | prompt processing, n_tokens =   1686, progress = 1.00, t =   4.64 s / 363.51 tokens per second
12.37.061.402 I slot print_timing: id  0 | task 20225 | n_decoded =    104, tg =  34.61 t/s, tg_3s =  34.61 t/s
12.40.075.494 I slot print_timing: id  0 | task 20225 | n_decoded =    206, tg =  34.23 t/s, tg_3s =  33.84 t/s
12.43.076.201 I slot print_timing: id  0 | task 20225 | n_decoded =    307, tg =  34.04 t/s, tg_3s =  33.66 t/s
12.46.099.337 I slot print_timing: id  0 | task 20225 | n_decoded =    408, tg =  33.88 t/s, tg_3s =  33.41 t/s
12.47.382.050 I slot print_timing: id  0 | task 20225 | prompt eval time =    5983.96 ms /  1690 tokens (    3.54 ms per token,   282.42 tokens per second)
12.47.382.053 I slot print_timing: id  0 | task 20225 |        eval time =   13325.52 ms /   451 tokens (   29.55 ms per token,    33.84 tokens per second)
12.47.382.053 I slot print_timing: id  0 | task 20225 |       total time =   19309.48 ms /  2141 tokens
12.47.382.054 I slot print_timing: id  0 | task 20225 |    graphs reused =      20529
12.47.382.194 I slot      release: id  0 | task 20225 | stop processing: n_tokens = 5521, truncated = 0
12.47.400.180 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.928 (> 0.100 thold), f_keep = 0.918
12.47.400.295 I slot launch_slot_: id  0 | task 20680 | processing task, is_child = 0
12.53.339.974 I slot print_timing: id  0 | task 20680 | n_decoded =    104, tg =  34.37 t/s, tg_3s =  34.37 t/s
12.56.344.529 I slot print_timing: id  0 | task 20680 | n_decoded =    205, tg =  33.99 t/s, tg_3s =  33.62 t/s
12.59.360.951 I slot print_timing: id  0 | task 20680 | n_decoded =    306, tg =  33.82 t/s, tg_3s =  33.48 t/s
13.02.377.612 I slot print_timing: id  0 | task 20680 | n_decoded =    407, tg =  33.74 t/s, tg_3s =  33.48 t/s
13.05.397.624 I slot print_timing: id  0 | task 20680 | n_decoded =    508, tg =  33.68 t/s, tg_3s =  33.44 t/s
13.08.419.061 I slot print_timing: id  0 | task 20680 | n_decoded =    609, tg =  33.64 t/s, tg_3s =  33.43 t/s
13.11.419.824 I slot print_timing: id  0 | task 20680 | n_decoded =    709, tg =  33.59 t/s, tg_3s =  33.32 t/s
13.14.445.898 I slot print_timing: id  0 | task 20680 | n_decoded =    810, tg =  33.57 t/s, tg_3s =  33.38 t/s
13.17.455.836 I slot print_timing: id  0 | task 20680 | n_decoded =    909, tg =  33.49 t/s, tg_3s =  32.89 t/s
13.20.475.474 I slot print_timing: id  0 | task 20680 | n_decoded =   1009, tg =  33.45 t/s, tg_3s =  33.12 t/s
13.23.483.099 I slot print_timing: id  0 | task 20680 | n_decoded =   1109, tg =  33.43 t/s, tg_3s =  33.25 t/s
13.26.489.818 I slot print_timing: id  0 | task 20680 | n_decoded =   1209, tg =  33.42 t/s, tg_3s =  33.26 t/s
13.29.496.031 I slot print_timing: id  0 | task 20680 | n_decoded =   1309, tg =  33.41 t/s, tg_3s =  33.26 t/s
13.32.502.847 I slot print_timing: id  0 | task 20680 | n_decoded =   1409, tg =  33.40 t/s, tg_3s =  33.26 t/s
13.35.513.979 I slot print_timing: id  0 | task 20680 | n_decoded =   1509, tg =  33.38 t/s, tg_3s =  33.21 t/s
13.38.538.432 I slot print_timing: id  0 | task 20680 | n_decoded =   1609, tg =  33.36 t/s, tg_3s =  33.06 t/s
13.41.546.809 I slot print_timing: id  0 | task 20680 | n_decoded =   1708, tg =  33.34 t/s, tg_3s =  32.91 t/s
13.44.550.063 I slot print_timing: id  0 | task 20680 | n_decoded =   1807, tg =  33.32 t/s, tg_3s =  32.96 t/s
13.47.570.490 I slot print_timing: id  0 | task 20680 | n_decoded =   1907, tg =  33.31 t/s, tg_3s =  33.11 t/s
13.50.589.667 I slot print_timing: id  0 | task 20680 | n_decoded =   2007, tg =  33.30 t/s, tg_3s =  33.12 t/s
13.53.611.263 I slot print_timing: id  0 | task 20680 | n_decoded =   2107, tg =  33.29 t/s, tg_3s =  33.10 t/s
13.56.632.816 I slot print_timing: id  0 | task 20680 | n_decoded =   2207, tg =  33.28 t/s, tg_3s =  33.10 t/s
13.57.178.694 I slot print_timing: id  0 | task 20680 | prompt eval time =    2913.64 ms /   782 tokens (    3.73 ms per token,   268.39 tokens per second)
13.57.178.697 I slot print_timing: id  0 | task 20680 |        eval time =   66864.76 ms /  2225 tokens (   30.05 ms per token,    33.28 tokens per second)
13.57.178.697 I slot print_timing: id  0 | task 20680 |       total time =   69778.39 ms /  3007 tokens
13.57.178.698 I slot print_timing: id  0 | task 20680 |    graphs reused =      22743
13.57.178.839 I slot      release: id  0 | task 20680 | stop processing: n_tokens = 7690, truncated = 0
13.57.201.325 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.831 (> 0.100 thold), f_keep = 0.655
13.57.201.444 I slot launch_slot_: id  0 | task 22909 | processing task, is_child = 0
14.01.484.079 I slot print_timing: id  0 | task 22909 | prompt processing, n_tokens =   1372, progress = 1.00, t =   4.28 s / 320.36 tokens per second
14.03.927.589 I slot print_timing: id  0 | task 22909 | prompt eval time =    4796.11 ms /  1376 tokens (    3.49 ms per token,   286.90 tokens per second)
14.03.927.591 I slot print_timing: id  0 | task 22909 |        eval time =    1930.03 ms /    66 tokens (   29.24 ms per token,    34.20 tokens per second)
14.03.927.592 I slot print_timing: id  0 | task 22909 |       total time =    6726.14 ms /  1442 tokens
14.03.927.592 I slot print_timing: id  0 | task 22909 |    graphs reused =      22807
14.03.927.742 I slot      release: id  0 | task 22909 | stop processing: n_tokens = 6125, truncated = 0
14.09.586.696 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.810 (> 0.100 thold), f_keep = 0.989
14.09.586.864 I slot launch_slot_: id  0 | task 22979 | processing task, is_child = 0
14.12.921.668 I slot print_timing: id  0 | task 22979 | prompt processing, n_tokens =   1532, progress = 1.00, t =   3.33 s / 459.40 tokens per second
14.17.687.196 I slot print_timing: id  0 | task 22979 | n_decoded =    100, tg =  32.62 t/s, tg_3s =  32.62 t/s
14.20.696.512 I slot print_timing: id  0 | task 22979 | n_decoded =    197, tg =  32.43 t/s, tg_3s =  32.23 t/s
14.21.819.040 I slot print_timing: id  0 | task 22979 | prompt eval time =    5034.63 ms /  1536 tokens (    3.28 ms per token,   305.09 tokens per second)
14.21.819.046 I slot print_timing: id  0 | task 22979 |        eval time =    7197.53 ms /   233 tokens (   30.89 ms per token,    32.37 tokens per second)
14.21.819.047 I slot print_timing: id  0 | task 22979 |       total time =   12232.16 ms /  1769 tokens
14.21.819.049 I slot print_timing: id  0 | task 22979 |    graphs reused =      23037
14.21.819.571 I slot      release: id  0 | task 22979 | stop processing: n_tokens = 7709, truncated = 0
14.21.871.825 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.965 (> 0.100 thold), f_keep = 0.970
14.21.872.013 I slot launch_slot_: id  0 | task 23216 | processing task, is_child = 0
14.25.059.296 I slot print_timing: id  0 | task 23216 | prompt processing, n_tokens =   1120, progress = 0.93, t =   3.19 s / 351.40 tokens per second
14.25.374.364 I slot print_timing: id  0 | task 23216 | prompt processing, n_tokens =   1433, progress = 0.97, t =   3.50 s / 409.15 tokens per second
14.26.389.476 I slot print_timing: id  0 | task 23216 | prompt processing, n_tokens =   1632, progress = 1.00, t =   4.52 s / 361.27 tokens per second
14.30.002.042 I slot print_timing: id  0 | task 23216 | prompt eval time =    5324.15 ms /  1636 tokens (    3.25 ms per token,   307.28 tokens per second)
14.30.002.045 I slot print_timing: id  0 | task 23216 |        eval time =    2805.87 ms /    96 tokens (   29.23 ms per token,    34.21 tokens per second)
14.30.002.045 I slot print_timing: id  0 | task 23216 |       total time =    8130.02 ms /  1732 tokens
14.30.002.045 I slot print_timing: id  0 | task 23216 |    graphs reused =      23131
14.30.002.231 I slot      release: id  0 | task 23216 | stop processing: n_tokens = 7840, truncated = 0
14.30.023.551 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.951 (> 0.100 thold), f_keep = 0.988
14.30.023.673 I slot launch_slot_: id  0 | task 23316 | processing task, is_child = 0
14.35.192.700 I slot print_timing: id  0 | task 23316 | n_decoded =    103, tg =  34.06 t/s, tg_3s =  34.06 t/s
14.38.197.050 I slot print_timing: id  0 | task 23316 | n_decoded =    204, tg =  33.84 t/s, tg_3s =  33.62 t/s
14.40.923.106 I slot print_timing: id  0 | task 23316 | prompt eval time =    2145.33 ms /   597 tokens (    3.59 ms per token,   278.28 tokens per second)
14.40.923.109 I slot print_timing: id  0 | task 23316 |        eval time =    8754.10 ms /   296 tokens (   29.57 ms per token,    33.81 tokens per second)
14.40.923.109 I slot print_timing: id  0 | task 23316 |       total time =   10899.43 ms /   893 tokens
14.40.923.110 I slot print_timing: id  0 | task 23316 |    graphs reused =      23424
14.40.923.304 I slot      release: id  0 | task 23316 | stop processing: n_tokens = 8434, truncated = 0
14.40.945.213 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.967 (> 0.100 thold), f_keep = 0.965
14.40.945.333 I slot launch_slot_: id  0 | task 23616 | processing task, is_child = 0
14.46.142.463 I slot print_timing: id  0 | task 23616 | n_decoded =    100, tg =  33.26 t/s, tg_3s =  33.26 t/s
14.49.154.276 I slot print_timing: id  0 | task 23616 | n_decoded =    195, tg =  32.40 t/s, tg_3s =  31.54 t/s
14.52.179.064 I slot print_timing: id  0 | task 23616 | n_decoded =    291, tg =  32.18 t/s, tg_3s =  31.74 t/s
14.54.106.832 I slot print_timing: id  0 | task 23616 | prompt eval time =    2190.89 ms /   610 tokens (    3.59 ms per token,   278.43 tokens per second)
14.54.106.839 I slot print_timing: id  0 | task 23616 |        eval time =   10970.60 ms /   352 tokens (   31.17 ms per token,    32.09 tokens per second)
14.54.106.842 I slot print_timing: id  0 | task 23616 |       total time =   13161.49 ms /   962 tokens
14.54.106.843 I slot print_timing: id  0 | task 23616 |    graphs reused =      23772
14.54.107.412 I slot      release: id  0 | task 23616 | stop processing: n_tokens = 8767, truncated = 0
14.54.179.894 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.672 (> 0.100 thold), f_keep = 0.687
14.54.180.043 I slot launch_slot_: id  0 | task 23972 | processing task, is_child = 0
14.59.169.015 I slot print_timing: id  0 | task 23972 | prompt processing, n_tokens =   2048, progress = 0.89, t =   4.99 s / 410.51 tokens per second
15.00.820.977 I slot print_timing: id  0 | task 23972 | prompt processing, n_tokens =   2505, progress = 0.94, t =   6.64 s / 377.21 tokens per second
15.02.368.001 I slot print_timing: id  0 | task 23972 | prompt processing, n_tokens =   2760, progress = 0.97, t =   8.19 s / 337.08 tokens per second
15.03.210.361 I slot print_timing: id  0 | task 23972 | prompt processing, n_tokens =   3017, progress = 1.00, t =   9.03 s / 334.10 tokens per second
15.05.968.744 I slot print_timing: id  0 | task 23972 | prompt eval time =   10058.75 ms /  3021 tokens (    3.33 ms per token,   300.34 tokens per second)
